INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
86887457,09/23/2012,20:15:00,BRONX,,46,0,,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1007683.625000000000000,248284.000000000000000,40.848134428000037,-73.915300975999969,POINT (-73.91530097599997 40.84813442800004)
220846958,11/22/2020,00:12:00,BROOKLYN,,79,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,<18,M,BLACK,1000612.125000000000000,193496.953125000000000,40.697774299000059,-73.940994180999951,POINT (-73.94099418099995 40.69777429900006)
77509281,03/01/2011,22:24:00,BROOKLYN,,69,2,,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,BLACK,1016452.125000000000000,170414.953125000000000,40.63437592300005,-73.883980170999962,POINT (-73.88398017099996 40.63437592300005)
139575073,11/09/2014,01:30:00,BRONX,,40,0,,,false,,,,18-24,M,BLACK HISPANIC,1009453.375000000000000,238878.843750000000000,40.822315128000071,-73.908939583999938,POINT (-73.90893958399994 40.82231512800007)
203980164,10/18/2019,14:43:00,MANHATTAN,,32,0,,MULTI DWELL - APT BUILD,true,45-64,F,BLACK,65+,M,BLACK,1000565.062500000000000,234704.203125000000000,40.810877798000035,-73.941063923999934,POINT (-73.94106392399993 40.810877798000035)
80506930,08/29/2011,18:38:00,BROOKLYN,,70,0,,,false,,,,18-24,M,BLACK,996138.000000000000000,170774.000000000000000,40.635411985000076,-73.957169424999961,POINT (-73.95716942499996 40.635411985000076)
165720216,06/11/2017,00:10:00,BROOKLYN,,79,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1001262.000000000000000,189244.000000000000000,40.686099699000067,-73.938661254999943,POINT (-73.93866125499994 40.68609969900007)
170436083,10/15/2017,18:55:00,BROOKLYN,,63,0,,,false,,,,18-24,M,BLACK,1004905.375000000000000,170340.359375000000000,40.634205629000064,-73.925582242999951,POINT (-73.92558224299995 40.634205629000064)
170436085,10/13/2017,22:10:00,BRONX,,42,2,,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,18-24,M,BLACK,1009695.250000000000000,243534.765625000000000,40.835093604000065,-73.908048012999984,POINT (-73.90804801299998 40.835093604000065)
214430791,06/19/2020,16:13:00,BROOKLYN,,75,0,,,true,,,,<18,M,BLACK,1015828.812500000000000,179159.546875000000000,40.658380172000079,-73.886184970999977,POINT (-73.88618497099998 40.65838017200008)
71662474,03/08/2010,19:41:00,BROOKLYN,,81,0,,,false,,,,<18,F,BLACK,1002882.875000000000000,192219.703125000000000,40.694264056000065,-73.932808636999937,POINT (-73.93280863699994 40.694264056000065)
145778395,09/01/2015,00:14:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,1014550.875000000000000,184359.562500000000000,40.672657517000061,-73.890767542999981,POINT (-73.89076754299998 40.67265751700006)
92258889,08/22/2013,22:30:00,BRONX,,48,0,,,false,,,,18-24,M,BLACK,1014900.000000000000000,251314.000000000000000,40.856428774000051,-73.889203671999951,POINT (-73.88920367199995 40.85642877400005)
52409035,10/21/2008,18:36:00,BRONX,,43,0,,,true,<18,M,WHITE HISPANIC,25-44,M,BLACK,1023548.000000000000000,238401.656250000000000,40.820953925000026,-73.858017410999935,POINT (-73.85801741099993 40.820953925000026)
188312128,10/03/2018,14:37:00,BRONX,,48,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,18-24,M,BLACK,1017483.437500000000000,245762.921875000000000,40.841183369000078,-73.879892235999989,POINT (-73.87989223599999 40.84118336900008)
92431848,09/04/2013,00:20:00,BRONX,,42,0,,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015357.875000000000000,242536.328125000000000,40.832335052000076,-73.887589201999958,POINT (-73.88758920199996 40.832335052000076)
55756426,01/16/2009,15:09:00,MANHATTAN,,9,0,,,false,<18,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,990199.500000000000000,202462.765625000000000,40.72239645600007,-73.97853764599995,POINT (-73.97853764599995 40.72239645600007)
92597743,09/14/2013,02:41:00,QUEENS,,103,0,,,false,,,,25-44,M,BLACK,1045185.937500000000000,195827.875000000000000,40.703977452000061,-73.780225525999981,POINT (-73.78022552599998 40.70397745200006)
159645637,12/25/2016,12:51:00,BROOKLYN,,67,0,,,true,,,,25-44,M,BLACK,1003730.000000000000000,174756.000000000000000,40.646328278000055,-73.929804248999972,POINT (-73.92980424899997 40.646328278000055)
50499446,08/23/2008,23:39:00,MANHATTAN,,5,0,,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,984946.000000000000000,200203.000000000000000,40.716195914000025,-73.997490745999983,POINT (-73.99749074599998 40.716195914000025)
34038590,08/28/2007,03:48:00,MANHATTAN,,25,0,,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1000635.125000000000000,230119.265625000000000,40.798293276000038,-73.940822014999981,POINT (-73.94082201499998 40.79829327600004)
92079604,08/11/2013,01:20:00,QUEENS,,113,0,,,false,,,,18-24,F,BLACK,1046958.625000000000000,186778.281250000000000,40.67912609800004,-73.773916289999988,POINT (-73.77391628999999 40.67912609800004)
171866986,11/21/2017,22:25:00,BROOKLYN,,75,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,25-44,F,BLACK,1018108.875000000000000,174057.375000000000000,40.644367407000061,-73.877992783999957,POINT (-73.87799278399996 40.64436740700006)
86877081,09/23/2012,03:43:00,BRONX,,41,0,,,false,,,,18-24,M,BLACK,1014776.000000000000000,237838.000000000000000,40.81944151700003,-73.889713254999947,POINT (-73.88971325499995 40.81944151700003)
81619753,11/09/2011,16:20:00,STATEN ISLAND,,120,0,,MULTI DWELL - APT BUILD,false,<18,M,BLACK,<18,M,BLACK,938430.000000000000000,170971.000000000000000,40.635842166000032,-74.165090329999941,POINT (-74.16509032999994 40.63584216600003)
32564596,06/20/2007,18:00:00,BROOKLYN,,69,0,,,false,<18,M,BLACK,<18,M,BLACK,1010641.000000000000000,175525.000000000000000,40.648421119000034,-73.90489710899999,POINT (-73.90489710899999 40.648421119000034)
87258114,10/15/2012,16:10:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,1021869.187500000000000,239328.625000000000000,40.823505498000031,-73.864077769999938,POINT (-73.86407776999994 40.82350549800003)
136922593,05/25/2014,06:17:00,BROOKLYN,,67,0,,,true,25-44,M,BLACK,25-44,M,BLACK,1005435.187500000000000,180851.500000000000000,40.663055175000068,-73.923640372999955,POINT (-73.92364037299996 40.66305517500007)
80492765,08/29/2011,01:04:00,BROOKLYN,,75,0,,,true,,,,25-44,M,BLACK,1018415.500000000000000,182525.062500000000000,40.667608158000064,-73.876844980999977,POINT (-73.87684498099998 40.66760815800007)
56422564,02/08/2009,23:21:00,BROOKLYN,,73,0,,,false,18-24,M,BLACK,25-44,M,BLACK,1009091.625000000000000,179428.531250000000000,40.659139938000067,-73.910466156999973,POINT (-73.91046615699997 40.65913993800007)
77581756,03/05/2011,23:36:00,BRONX,,41,0,,,false,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1011153.250000000000000,235311.593750000000000,40.812519018000046,-73.902812099999949,POINT (-73.90281209999995 40.812519018000046)
32331610,06/18/2007,00:18:00,QUEENS,,113,0,,PVT HOUSE,true,,,,25-44,M,BLACK,1046405.000000000000000,187112.640625000000000,40.680047740000077,-73.775909196999976,POINT (-73.77590919699998 40.680047740000084)
64418910,08/05/2009,03:56:00,BRONX,,48,0,,,true,,,,65+,M,WHITE,1015271.937500000000000,250439.140625000000000,40.854026249000071,-73.887863190999951,POINT (-73.88786319099995 40.85402624900007)
174579539,02/08/2018,16:06:00,QUEENS,,101,0,,,true,18-24,M,BLACK,<18,M,BLACK,1045956.687500000000000,156320.812500000000000,40.595534142000076,-73.777807117999942,POINT (-73.77780711799996 40.595534142000076)
184630194,06/30/2018,03:33:00,BROOKLYN,,83,0,,COMMERCIAL BLDG,false,25-44,M,BLACK,25-44,M,BLACK,1008054.812500000000000,188856.937500000000000,40.685021641000048,-73.914169783999967,POINT (-73.91416978399997 40.68502164100005)
93885634,12/04/2013,23:03:00,BRONX,,46,0,,,false,25-44,M,BLACK,18-24,M,BLACK,1010274.812500000000000,252127.625000000000000,40.858676775000049,-73.905920254999955,POINT (-73.90592025499996 40.85867677500005)
24565931,09/29/2006,21:58:00,QUEENS,,105,0,,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1054174.500000000000000,200065.593750000000000,40.715542475000063,-73.747762889999933,POINT (-73.74776288999993 40.71554247500006)
165264181,05/28/2017,21:45:00,BRONX,,40,0,,,false,18-24,M,BLACK,18-24,M,BLACK,1005207.000000000000000,233367.000000000000000,40.807197754000072,-73.92429928699994,POINT (-73.92429928699994 40.80719775400007)
46715554,05/25/2008,04:21:00,BRONX,,46,0,,MULTI DWELL - PUBLIC HOUS,true,,,,45-64,M,BLACK,1012952.625000000000000,251041.718750000000000,40.855687990000035,-73.896244465999985,POINT (-73.89624446599998 40.855687990000035)
44590455,03/17/2008,11:07:00,QUEENS,,106,0,,GROCERY/BODEGA,false,UNKNOWN,M,BLACK,18-24,M,WHITE HISPANIC,1036101.125000000000000,183116.453125000000000,40.669145480000054,-73.813089175999949,POINT (-73.81308917599995 40.669145480000054)
52314724,10/19/2008,08:33:00,MANHATTAN,,25,0,,,false,UNKNOWN,U,UNKNOWN,18-24,M,BLACK HISPANIC,1000555.000000000000000,230994.000000000000000,40.800694331000045,-73.941109285999971,POINT (-73.94110928599997 40.800694331000045)
55322804,12/31/2008,20:35:00,QUEENS,,115,0,,BEAUTY/NAIL SALON,false,UNKNOWN,M,UNKNOWN,25-44,M,WHITE HISPANIC,1020016.250000000000000,217037.609375000000000,40.762330433000045,-73.870891401999984,POINT (-73.87089140199998 40.762330433000045)
91409803,07/01/2013,12:15:00,BRONX,,47,0,,,false,,,,<18,M,BLACK,1027198.500000000000000,258756.765625000000000,40.87680561500008,-73.844697762999942,POINT (-73.84469776299994 40.87680561500008)
55581507,01/10/2009,01:02:00,BRONX,,41,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,M,BLACK,1014067.250000000000000,238096.015625000000000,40.820152118000067,-73.892272766999952,POINT (-73.89227276699995 40.82015211800007)
214615266,06/26/2020,04:20:00,BRONX,,52,0,,,false,,,,18-24,F,WHITE HISPANIC,1013733.937500000000000,254080.765625000000000,40.864026680000052,-73.893406738999943,POINT (-73.89340673899996 40.86402668000005)
82008580,12/04/2011,05:55:00,BRONX,,43,0,,BAR/NIGHT CLUB,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1024196.125000000000000,234792.000000000000000,40.811043534000078,-73.855697216999943,POINT (-73.85569721699994 40.81104353400008)
88842773,01/27/2013,01:05:00,BROOKLYN,,73,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1007054.187500000000000,189166.890625000000000,40.68587502500003,-73.917776628999945,POINT (-73.91777662899995 40.68587502500003)
90577034,05/10/2013,18:59:00,QUEENS,,113,0,,,false,,,,18-24,M,BLACK,1051618.375000000000000,189117.296875000000000,40.685511904000066,-73.757093061999967,POINT (-73.75709306199997 40.685511904000066)
75848956,12/05/2010,18:09:00,BRONX,,40,0,,,false,,,,18-24,M,BLACK,1005920.125000000000000,234653.890625000000000,40.810728192000056,-73.921719140999983,POINT (-73.92171914099998 40.810728192000056)
33227811,07/21/2007,22:28:00,MANHATTAN,,9,2,,MULTI DWELL - APT BUILD,false,<18,M,BLACK,18-24,F,BLACK,990831.562500000000000,202826.046875000000000,40.723393128000055,-73.976257020999981,POINT (-73.97625702099998 40.723393128000055)
60217268,04/02/2009,20:00:00,BROOKLYN,,70,0,,,false,18-24,M,BLACK,18-24,M,BLACK,994524.062500000000000,175697.937500000000000,40.648929156000065,-73.962976883999943,POINT (-73.96297688399994 40.648929156000065)
79967361,07/25/2011,02:41:00,QUEENS,,115,0,,,false,,,,18-24,M,BLACK,1012607.750000000000000,216367.640625000000000,40.760518408000053,-73.897637618999966,POINT (-73.89763761899997 40.76051840800005)
37190377,12/22/2007,00:46:00,BROOKLYN,,83,0,,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1009532.812500000000000,192359.750000000000000,40.694631953000055,-73.908827501999951,POINT (-73.90882750199995 40.694631953000055)
23354072,07/01/2006,01:30:00,BROOKLYN,,69,0,,,false,UNKNOWN,M,BLACK,18-24,M,BLACK,1010887.250000000000000,175380.718750000000000,40.648024362000058,-73.904010277999987,POINT (-73.90401027799999 40.648024362000065)
33754539,08/14/2007,16:17:00,BRONX,,48,0,,,false,25-44,M,WHITE HISPANIC,<18,M,BLACK,1014254.062500000000000,250756.000000000000000,40.854899450000062,-73.891541189999941,POINT (-73.89154118999994 40.85489945000006)
78434808,04/26/2011,16:44:00,BRONX,,49,0,,,true,18-24,M,BLACK HISPANIC,<18,M,BLACK,1022009.062500000000000,255056.453125000000000,40.866673128000059,-73.863483820999988,POINT (-73.86348382099999 40.86667312800006)
90039188,04/09/2013,19:15:00,BROOKLYN,,60,0,,,false,<18,M,BLACK,18-24,M,BLACK,990784.000000000000000,149362.000000000000000,40.576645978000045,-73.976480395999943,POINT (-73.97648039599994 40.57664597800005)
152238782,04/18/2016,16:20:00,MANHATTAN,,32,0,,,false,,,,18-24,M,WHITE HISPANIC,1000312.875000000000000,234249.218750000000000,40.80962945400006,-73.941976029999978,POINT (-73.94197602999998 40.80962945400006)
208437742,01/23/2020,14:00:00,MANHATTAN,,30,0,,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,996328.625000000000000,238263.375000000000000,40.820653535000076,-73.956361481999977,POINT (-73.95636148199998 40.820653535000076)
137047034,06/02/2014,23:34:00,BROOKLYN,,75,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1014380.375000000000000,184565.859375000000000,40.673224337000079,-73.891381267999975,POINT (-73.89138126799998 40.67322433700008)
23694319,08/03/2006,04:47:00,QUEENS,,115,0,,MULTI DWELL - APT BUILD,false,18-24,M,BLACK,18-24,F,WHITE HISPANIC,1020450.562500000000000,215875.421875000000000,40.759138762000077,-73.869329868999955,POINT (-73.86932986899996 40.75913876200008)
34864270,10/06/2007,18:33:00,BROOKLYN,,71,0,,,false,18-24,M,BLACK,18-24,M,BLACK,995203.500000000000000,183465.609375000000000,40.670248894000053,-73.960515782999948,POINT (-73.96051578299995 40.67024889400005)
16814009,06/12/2006,22:28:00,MANHATTAN,,32,0,,NONE,false,18-24,M,BLACK,18-24,M,WHITE HISPANIC,999487.937500000000000,235745.750000000000000,40.813738477000072,-73.944952631999968,POINT (-73.94495263199997 40.81373847700007)
152216268,04/16/2016,23:30:00,BROOKLYN,,81,0,,SOCIAL CLUB/POLICY LOCATI,false,<18,M,BLACK,<18,M,WHITE HISPANIC,1004509.000000000000000,186722.421875000000000,40.67917170700008,-73.926961128999949,POINT (-73.92696112899995 40.67917170700008)
204480329,11/05/2019,21:11:00,BROOKLYN,,84,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE,988761.187500000000000,194229.640625000000000,40.699799330000076,-73.983732109999949,POINT (-73.98373210999995 40.699799330000076)
145313503,08/13/2015,23:53:00,BROOKLYN,,81,2,,,false,,,,25-44,M,BLACK,1001973.875000000000000,191809.234375000000000,40.693139280000025,-73.936087699999973,POINT (-73.93608769999997 40.693139280000025)
79230548,06/09/2011,20:59:00,BRONX,,43,0,,,false,,,,<18,M,BLACK HISPANIC,1021101.000000000000000,241628.000000000000000,40.829819860000043,-73.866840710999952,POINT (-73.86684071099995 40.82981986000004)
94246337,12/30/2013,23:40:00,MANHATTAN,,32,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,1001374.312500000000000,238163.296875000000000,40.820370510000032,-73.938131715999987,POINT (-73.93813171599999 40.82037051000003)
51626930,09/20/2008,12:00:00,BRONX,,48,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1011779.000000000000000,246746.000000000000000,40.843901255000048,-73.900504631999979,POINT (-73.90050463199998 40.843901255000056)
33516977,07/31/2007,22:30:00,QUEENS,,104,0,,,true,25-44,M,WHITE,25-44,M,WHITE,1013764.000000000000000,195875.000000000000000,40.704267390000041,-73.893553759999975,POINT (-73.89355375999997 40.70426739000004)
68251163,11/26/2009,22:10:00,BRONX,,52,0,,,true,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1012887.000000000000000,253829.062500000000000,40.863338620000036,-73.896469784999965,POINT (-73.89646978499997 40.863338620000036)
200994118,08/10/2019,23:37:00,BRONX,,48,0,,,false,,,,18-24,M,WHITE HISPANIC,1014831.312500000000000,245134.328125000000000,40.83946764500007,-73.889480155999934,POINT (-73.88948015599993 40.83946764500007)
62199687,05/28/2009,15:30:00,QUEENS,,114,2,,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,<18,F,BLACK,1002599.812500000000000,220916.906250000000000,40.773031397000068,-73.93375113899998,POINT (-73.93375113899998 40.77303139700007)
77061456,01/31/2011,01:10:00,BRONX,,43,0,,,false,,,,25-44,M,WHITE HISPANIC,1024858.875000000000000,238509.312500000000000,40.821243481000067,-73.853280563999988,POINT (-73.85328056399999 40.821243481000074)
62696681,06/11/2009,23:51:00,BROOKLYN,,83,0,,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK,1007864.375000000000000,193604.671875000000000,40.698053582000057,-73.914839791999952,POINT (-73.91483979199995 40.69805358200006)
71321199,02/12/2010,18:12:00,BRONX,,43,2,,MULTI DWELL - PUBLIC HOUS,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1026596.437500000000000,236961.109375000000000,40.816985947000035,-73.847012488999951,POINT (-73.84701248899995 40.816985947000035)
58995644,02/22/2009,00:39:00,BROOKLYN,,81,0,,MULTI DWELL - PUBLIC HOUS,true,25-44,M,BLACK,25-44,M,BLACK,1002822.875000000000000,189890.875000000000000,40.687872085000038,-73.933031425999957,POINT (-73.93303142599997 40.68787208500004)
73896757,07/29/2010,14:27:00,QUEENS,,101,0,,,false,25-44,M,BLACK,25-44,M,BLACK,1050081.625000000000000,157258.687500000000000,40.598078732000033,-73.762944915999981,POINT (-73.76294491599998 40.59807873200003)
77913500,03/27/2011,02:00:00,STATEN ISLAND,,120,0,,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,25-44,M,BLACK,961471.812500000000000,164726.718750000000000,40.618792159000066,-74.082049965999943,POINT (-74.08204996599994 40.618792159000066)
157022339,09/26/2016,02:40:00,BROOKLYN,,71,0,,,false,,,,25-44,M,BLACK,997289.125000000000000,178156.281250000000000,40.655673135000029,-73.953007697999965,POINT (-73.95300769799996 40.65567313500003)
87640228,11/11/2012,19:48:00,BRONX,,41,0,,,false,<18,M,BLACK,<18,F,BLACK HISPANIC,1015129.000000000000000,238749.000000000000000,40.821940726000037,-73.888433701999986,POINT (-73.88843370199999 40.82194072600004)
73075715,06/06/2010,23:32:00,BROOKLYN,,70,0,,,false,,,,25-44,M,BLACK,995293.875000000000000,176595.140625000000000,40.65139085800007,-73.960201247999976,POINT (-73.96020124799998 40.65139085800007)
142247304,04/18/2015,22:00:00,BRONX,,44,0,,,false,,,,18-24,M,BLACK,1007070.000000000000000,241390.437500000000000,40.829215215000033,-73.917542366999953,POINT (-73.91754236699995 40.82921521500003)
149856909,01/27/2016,10:50:00,QUEENS,,101,0,,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,45-64,F,BLACK,1049596.125000000000000,156577.828125000000000,40.596213510000041,-73.764699754999981,POINT (-73.76469975499998 40.59621351000004)
87921946,12/02/2012,00:45:00,BRONX,,52,0,,,false,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1014862.187500000000000,256991.265625000000000,40.872011271000076,-73.889314429999956,POINT (-73.88931442999996 40.87201127100008)
154748224,07/10/2016,17:25:00,BRONX,,46,0,,,false,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1012078.437500000000000,252019.218750000000000,40.858373732000075,-73.899400501999935,POINT (-73.89940050199993 40.858373732000075)
216796484,08/19/2020,15:53:00,BROOKLYN,,70,0,,,false,18-24,M,BLACK,18-24,M,BLACK,994883.375000000000000,177410.812500000000000,40.653630202000045,-73.96167933199996,POINT (-73.96167933199996 40.65363020200005)
145503523,08/20/2015,23:27:00,BRONX,,47,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,1027109.937500000000000,262158.156250000000000,40.886141791000057,-73.844996244999948,POINT (-73.84499624499995 40.88614179100006)
23613987,07/30/2006,01:10:00,BROOKLYN,,88,0,,,false,18-24,M,BLACK,18-24,M,BLACK,995152.937500000000000,188862.890625000000000,40.685063275000061,-73.96068932299994,POINT (-73.96068932299994 40.68506327500006)
214430791,06/19/2020,16:13:00,BROOKLYN,,75,0,,,false,,,,25-44,M,BLACK,1015828.812500000000000,179159.546875000000000,40.658380172000079,-73.886184970999977,POINT (-73.88618497099998 40.65838017200008)
49935066,08/09/2008,00:20:00,BRONX,,40,0,,,false,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1008095.500000000000000,233594.890625000000000,40.807815928000025,-73.913864467999986,POINT (-73.91386446799999 40.807815928000025)
84505971,05/02/2012,00:07:00,BROOKLYN,,60,2,,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,988555.437500000000000,155257.734375000000000,40.592829964000032,-73.984499002999939,POINT (-73.98449900299994 40.59282996400003)
